STATION ID,STATION NAME,DATE,DAILY PRECIPITATION (inches),DAILY MAX TEMP (DEG F),DAILY MIN TEMP (DEG F)
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/21/1992,0.86,86,72
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/22/1992,0.06,91,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/23/1992,0.00,94,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/24/1992,0.00,94,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/25/1992,0.00,94,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/26/1992,0.00,95,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/27/1992,0.00,94,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/28/1992,0.00,95,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/29/1992,0.01,95,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/30/1992,0.00,96,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/31/1992,0.00,96,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/1/1992,0.00,95,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/2/1992,0.07,94,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/3/1992,1.43,90,69
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/4/1992,0.00,95,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/5/1992,0.00,95,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/6/1992,0.00,95,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/7/1992,0.00,96,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/8/1992,0.00,96,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/9/1992,0.00,95,78
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/10/1992,0.00,96,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/11/1992,0.65,99,70
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/12/1992,0.10,93,71
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/13/1992,0.01,91,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/14/1992,0.00,93,70
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/15/1992,0.28,86,70
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/16/1992,0.00,87,68
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/17/1992,0.00,90,69
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/18/1992,0.00,89,64
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/19/1992,0.00,90,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/20/1992,0.00,86,68
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/21/1992,0.00,93,69
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/22/1992,0.00,92,69
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/23/1992,0.00,93,70
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/24/1992,0.00,94,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/25/1992,0.00,96,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/26/1992,0.00,100,71
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/27/1992,0.02,89,72
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/28/1992,0.00,92,62
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/29/1992,0.00,94,61
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/30/1992,0.00,94,65
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/31/1992,0.00,96,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/1/1992,0.00,96,78
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/2/1992,0.00,98,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/3/1992,0.00,98,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/4/1992,0.00,98,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/5/1992,0.00,96,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/6/1992,0.00,96,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/7/1992,0.00,96,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/8/1992,0.00,96,78
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/9/1992,0.00,97,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/10/1992,0.86,96,69
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/11/1992,0.22,91,69
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/12/1992,0.01,91,69
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/13/1992,0.00,88,71
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/14/1992,0.03,89,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/15/1992,0.00,92,70
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/16/1992,0.00,92,66
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/17/1992,0.00,91,70
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/18/1992,0.00,94,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/19/1992,0.00,94,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/20/1992,0.00,95,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/21/1992,0.00,97,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/22/1992,0.00,94,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/23/1992,0.00,84,71
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/24/1992,0.00,84,61
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/25/1992,0.00,89,55
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/26/1992,0.00,95,71
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/27/1992,0.00,89,71
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/28/1992,0.00,85,64
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/29/1992,0.00,87,58
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/30/1992,0.00,86,53
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/1/1992,0.00,86,50
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/2/1992,0.00,88,51
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/3/1992,0.00,91,52
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/4/1992,0.00,91,53
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/5/1992,0.00,88,56
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/6/1992,0.00,86,56
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/7/1992,0.00,87,62
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/8/1992,0.00,79,56
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/9/1992,0.00,84,49
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/10/1992,0.00,94,70
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/11/1992,0.00,87,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/12/1992,0.00,88,58
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/13/1992,0.00,88,57
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/14/1992,0.00,89,65
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/15/1992,0.00,86,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/16/1992,0.00,93,68
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/17/1992,0.00,79,65
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/18/1992,0.00,77,59
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/19/1992,0.00,79,54
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/20/1992,0.00,85,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/21/1992,0.00,87,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/22/1992,0.00,85,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/23/1992,0.00,87,62
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/24/1992,0.00,88,56
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/25/1992,0.00,89,54
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/26/1992,0.00,89,55
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/27/1992,0.00,88,61
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/28/1992,0.00,85,61
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/29/1992,0.92,83,66
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/30/1992,0.00,85,66
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/31/1992,0.00,89,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/1/1992,0.45,82,50
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/2/1992,0.00,82,45
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/3/1992,0.00,83,52
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/4/1992,0.01,56,40
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/5/1992,0.00,59,31
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/6/1992,0.00,62,37
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/7/1992,0.00,64,37
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/8/1992,0.17,69,54
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/9/1992,0.11,77,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/10/1992,0.04,78,68
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/11/1992,0.00,78,66
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/12/1992,0.17,75,45
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/13/1992,0.00,64,40
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/14/1992,0.00,66,39
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/15/1992,0.00,68,40
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/16/1992,0.01,76,56
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/17/1992,0.00,74,59
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/18/1992,0.33,77,63
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/19/1992,2.15,69,59
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/20/1992,0.00,72,51
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/21/1992,0.01,70,46
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/22/1992,0.00,65,40
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/23/1992,0.00,68,39
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/24/1992,0.02,70,45
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/25/1992,0.00,61,36
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/26/1992,0.00,51,31
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/27/1992,0.00,59,24
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/28/1992,0.00,65,27
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/29/1992,0.00,71,32
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/30/1992,0.00,59,45
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/1/1992,0.00,71,44
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/2/1992,0.00,65,43
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/3/1992,0.00,65,44
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/4/1992,0.00,64,46
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/5/1992,0.13,46,35
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/6/1992,0.00,53,37
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/7/1992,0.00,72,33
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/8/1992,0.02,58,51
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/9/1992,0.08,76,45
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/10/1992,0.00,75,40
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/11/1992,0.00,68,36
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/12/1992,0.00,71,45
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/13/1992,0.05,71,65
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/14/1992,0.59,68,41
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/15/1992,0.87,59,38
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/16/1992,0.00,65,34
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/17/1992,0.00,62,37
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/18/1992,0.00,63,35
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/19/1992,0.01,75,61
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/20/1992,0.09,66,44
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/21/1992,0.00,57,44
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/22/1992,0.00,63,55
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/23/1992,0.04,74,56
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/24/1992,0.00,59,52
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/25/1992,0.00,62,52
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/26/1992,0.00,61,45
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/27/1992,0.02,61,48
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/28/1992,0.05,67,56
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/29/1992,0.00,79,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/30/1992,0.00,81,68
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",12/31/1992,0.21,73,40
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/1/1993,0.00,42,37
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/2/1993,0.10,50,40
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/3/1993,0.03,60,50
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/4/1993,0.09,64,44
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/5/1993,0.00,57,42
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/6/1993,0.08,54,37
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/7/1993,0.14,56,46
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/8/1993,0.00,61,47
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/9/1993,0.04,79,42
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/10/1993,0.05,44,35
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/11/1993,0.00,44,36
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/12/1993,0.00,74,43
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/13/1993,0.00,55,42
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/14/1993,0.00,52,41
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/15/1993,0.00,62,43
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/16/1993,0.00,71,36
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/17/1993,0.00,64,45
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/18/1993,0.00,74,51
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/19/1993,0.69,51,42
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/20/1993,0.02,70,44
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/21/1993,0.00,76,39
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/22/1993,0.00,77,41
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/23/1993,0.00,77,54
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/24/1993,0.00,59,38
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/25/1993,0.00,54,35
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/26/1993,0.00,64,28
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/27/1993,0.00,62,34
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/28/1993,0.06,62,47
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/29/1993,0.01,57,41
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/30/1993,0.00,59,40
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",1/31/1993,0.00,66,33
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/1/1993,0.00,68,42
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/2/1993,0.00,61,53
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/3/1993,0.31,62,56
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/4/1993,0.19,59,51
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/5/1993,0.28,53,37
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/6/1993,0.00,62,34
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/7/1993,0.00,67,33
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/8/1993,0.00,69,35
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/9/1993,0.40,66,45
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/10/1993,1.56,74,51
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/11/1993,0.00,70,45
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/12/1993,0.00,71,40
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/13/1993,0.00,72,42
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/14/1993,0.00,63,54
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/15/1993,0.03,83,58
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/16/1993,0.00,66,40
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/17/1993,0.00,57,35
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/18/1993,0.00,47,36
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/19/1993,0.00,56,43
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/20/1993,0.00,68,52
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/21/1993,0.00,82,48
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/22/1993,0.00,77,45
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/23/1993,0.00,74,40
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/24/1993,0.00,74,58
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/25/1993,0.46,76,54
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/26/1993,0.00,67,39
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/27/1993,0.00,53,43
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/28/1993,0.49,53,48
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/1/1993,0.17,64,53
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/2/1993,0.00,75,47
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/3/1993,0.00,74,43
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/4/1993,0.00,72,39
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/5/1993,0.00,67,44
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/6/1993,0.00,74,35
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/7/1993,0.00,78,41
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/8/1993,0.00,83,41
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/9/1993,0.00,86,46
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/10/1993,0.00,81,49
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/11/1993,0.03,61,48
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/12/1993,0.76,48,36
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/13/1993,0.00,54,28
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/14/1993,0.00,59,27
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/15/1993,0.13,63,50
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/16/1993,0.01,81,61
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/17/1993,0.00,70,52
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/18/1993,0.00,75,52
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/19/1993,0.07,72,58
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/20/1993,0.00,73,57
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/21/1993,0.00,70,54
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/22/1993,0.01,70,60
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/23/1993,0.00,75,57
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/24/1993,0.00,79,60
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/25/1993,0.04,88,59
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/26/1993,0.00,78,55
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/27/1993,0.00,71,59
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/28/1993,0.12,75,62
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/29/1993,0.00,82,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/30/1993,0.22,84,57
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/31/1993,0.00,78,53
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/1/1993,0.00,78,47
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/2/1993,0.00,73,49
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/3/1993,0.84,70,57
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/4/1993,0.05,70,48
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/5/1993,0.00,70,43
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/6/1993,0.00,72,52
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/7/1993,0.37,78,56
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/8/1993,0.00,75,51
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/9/1993,0.00,83,45
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/10/1993,0.00,88,44
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/11/1993,0.00,88,62
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/12/1993,0.00,83,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/13/1993,0.00,78,70
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/14/1993,0.01,83,48
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/15/1993,0.00,76,43
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/16/1993,0.00,74,44
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/17/1993,0.00,80,56
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/18/1993,0.00,87,60
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/19/1993,0.00,89,66
